# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TRIM49D1	TRIM49D1	NM_001206627.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
TRIM49D1	TRIM49D1.2	NM_001206627.1.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
TRIM49D2	TRIM49D2	NM_001105522.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
TRIM49D2	TRIM49D2.2	NM_001105522.1.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
TRIM5	TRIM5	NM_033034.3	protein_coding	0	2	5	136	5	0	2	0	0	0	0	15	0	99	5	0	0	0	0	2	0	0	0	0	1	16
TRIM5	TRIM5	NM_033092.3	protein_coding	0	2	4	137	6	0	2	0	0	0	0	15	0	99	4	0	0	0	0	2	0	0	0	0	1	16
TRIM5	TRIM5	NM_033093.3	protein_coding	0	2	4	137	3	0	2	0	0	0	0	15	0	102	4	0	0	0	0	2	0	0	0	0	1	16
TRIM51	TRIM51	NM_032681.4	protein_coding	0	5	5	45	1	0	0	0	0	0	0	24	0	17	5	0	0	0	0	4	0	0	0	0	1	7
TRIM51EP	TRIM51EP.2	NR_146921.1.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM51HP	TRIM51HP	NR_038174.2		0	1	0	32	0	0	0	0	0	0	0	11	0	11	0	6	0	0	0	1	0	0	0	0	0	5
TRIM6	TRIM6	NM_001003818.3	protein_coding	0	6	0	135	6	1	2	0	0	0	0	25	0	74	0	0	0	0	0	1	0	0	0	0	4	29
TRIM6	TRIM6	NM_001198644.2	protein_coding	0	4	0	137	6	1	3	0	0	0	0	25	0	75	0	0	0	0	0	1	0	0	0	0	2	29
TRIM6	TRIM6	NM_001198645.2	protein_coding	0	4	0	137	6	1	2	0	0	0	0	25	0	76	0	0	0	0	0	1	0	0	0	0	2	29
TRIM6	TRIM6	NM_058166.5	protein_coding	0	4	0	139	6	0	1	0	0	0	0	25	0	79	0	0	0	0	0	1	0	0	0	0	3	29
TRIM6-TRIM34	TRIM6-TRIM34	NM_001003819.4	protein_coding	0	6	3	252	3	1	2	0	0	0	0	20	0	199	3	0	0	0	0	1	0	0	0	0	4	29
TRIM64B	TRIM64B	NM_001164397.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRIM64C	TRIM64C	NM_001206631.1	protein_coding	0	3	3	17	0	0	0	0	0	0	0	2	0	5	3	0	0	0	0	0	0	0	0	0	3	10
TRIM66	TRIM66	NM_014818.1	protein_coding	0	2	7	129	13	0	0	0	0	0	0	19	0	86	7	0	0	0	0	1	0	0	0	0	1	12
TRIM68	TRIM68	NM_001304496.2	protein_coding	0	1	1	62	12	1	2	0	0	0	0	17	0	21	1	0	0	0	0	0	0	0	0	0	0	10
TRIM68	TRIM68	NM_018073.8	protein_coding	0	1	1	62	12	1	2	0	0	0	0	17	0	21	1	0	0	0	0	0	0	0	0	0	0	10
TRIM77	TRIM77	NM_001146162.1	protein_coding	0	0	2	19	0	0	0	0	0	0	0	8	0	5	2	0	0	0	0	0	0	0	0	0	0	6
TRIM77	TRIM77	NM_001271942.1	protein_coding	0	0	1	20	0	0	0	0	0	0	0	8	0	6	1	0	0	0	0	0	0	0	0	0	0	6
TRMT112	TRMT112	NM_001286082.2	protein_coding	0	0	0	38	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18
TRMT112	TRMT112	NM_001286084.2	protein_coding	0	0	0	38	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18
TRMT112	TRMT112	NM_001372071.1	protein_coding	0	1	0	40	0	0	1	0	0	0	0	20	0	6	0	0	0	0	0	1	0	0	0	0	0	14
TRMT112	TRMT112	NM_001372072.1	protein_coding	0	1	0	38	0	0	1	0	0	0	0	20	0	3	0	0	0	0	0	1	0	0	0	0	0	15
TRMT112	TRMT112	NM_016404.3	protein_coding	0	0	0	38	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18
TRPC2	TRPC2	NR_002720.2		0	1	0	93	0	0	0	0	0	0	0	32	0	31	0	6	0	0	0	1	0	0	0	0	0	25
TRPC6	TRPC6	NM_004621.6	protein_coding	0	5	2	537	2	0	3	0	0	0	0	10	0	506	2	0	0	0	0	0	0	0	0	0	5	16
TRPM5	TRPM5	NM_014555.3	protein_coding	1	5	8	107	0	0	0	0	0	0	0	13	0	80	8	0	0	0	0	3	0	1	0	0	3	16
TRPT1	TRPT1	NM_001033678.4	protein_coding	0	0	4	34	0	0	2	0	0	0	0	15	0	3	4	0	0	0	0	0	0	0	0	0	0	14
TRPT1	TRPT1	NM_001160389.1	protein_coding	0	0	4	34	0	0	2	0	0	0	0	15	0	3	4	0	0	0	0	0	0	0	0	0	0	14
TRPT1	TRPT1	NM_001160390.2	protein_coding	0	1	4	34	0	0	2	0	0	0	0	15	0	3	4	0	0	0	0	1	0	0	0	0	0	14
TRPT1	TRPT1	NM_001160392.1	protein_coding	0	0	3	35	0	0	2	0	0	0	0	15	0	4	3	0	0	0	0	0	0	0	0	0	0	14
TRPT1	TRPT1	NM_001160393.1	protein_coding	0	0	4	34	0	0	0	0	0	0	0	15	0	3	4	0	0	0	0	0	0	0	0	0	0	16
TRPT1	TRPT1	NM_001330298.2	protein_coding	0	0	3	35	0	0	2	0	0	0	0	15	0	4	3	0	0	0	0	0	0	0	0	0	0	14
TRPT1	TRPT1	NM_031472.4	protein_coding	0	0	4	34	0	0	2	0	0	0	0	15	0	3	4	0	0	0	0	0	0	0	0	0	0	14
TSG101	TSG101	NM_006292.4	protein_coding	1	0	1	152	0	0	0	0	0	0	0	24	0	118	1	0	0	0	0	0	0	1	0	0	0	10
TSGA10IP	TSGA10IP	NM_152762.2	protein_coding	0	1	3	42	0	0	0	1	0	0	0	12	0	16	2	0	0	0	0	0	0	0	0	0	1	14
TSKU	TSKU	NM_001258210.1	protein_coding	0	1	4	55	2	0	1	1	0	0	0	10	0	35	3	0	0	0	0	0	0	0	0	0	1	7
TSKU	TSKU	NM_001318477.1	protein_coding	0	1	4	36	2	0	0	1	0	0	0	10	0	9	3	0	0	0	0	0	0	0	0	0	1	15
TSKU	TSKU	NM_001318478.1	protein_coding	0	1	4	52	2	0	1	1	0	0	0	10	0	30	3	0	0	0	0	0	0	0	0	0	1	9
TSKU	TSKU	NM_001318479.1	protein_coding	0	1	4	52	2	0	0	1	0	0	0	10	0	31	3	0	0	0	0	0	0	0	0	0	1	9
TSKU	TSKU	NM_015516.4	protein_coding	0	1	4	53	2	0	0	1	0	0	0	10	0	34	3	0	0	0	0	0	0	0	0	0	1	7
TSPAN18	TSPAN18	NM_130783.5	protein_coding	0	1	2	751	12	0	1	0	0	0	0	10	0	709	2	0	0	0	0	1	0	0	0	0	0	20
TSPAN32	TSPAN32	NM_139022.2	protein_coding	0	2	3	151	0	0	0	0	0	0	0	32	0	86	3	0	0	0	0	1	0	0	0	0	1	34
TSPAN4	TSPAN4	NM_001025234.1	protein_coding	0	2	1	126	1	0	0	1	0	0	0	21	0	69	0	0	0	0	0	0	0	0	0	0	2	35
TSPAN4	TSPAN4	NM_001025235.1	protein_coding	0	2	1	138	1	0	0	1	0	0	0	21	0	73	0	0	0	0	0	0	0	0	0	0	2	43
TSPAN4	TSPAN4	NM_001025236.1	protein_coding	0	2	1	138	1	0	0	1	0	0	0	21	0	73	0	0	0	0	0	0	0	0	0	0	2	43
TSPAN4	TSPAN4	NM_001025237.1	protein_coding	0	2	1	122	1	0	0	1	0	0	0	21	0	68	0	0	0	0	0	0	0	0	0	0	2	32
TSPAN4	TSPAN4	NM_001025238.2	protein_coding	0	2	1	138	1	0	0	1	0	0	0	21	0	73	0	0	0	0	0	0	0	0	0	0	2	43
TSPAN4	TSPAN4	NM_001025239.1	protein_coding	0	2	1	139	1	1	1	1	0	0	0	21	0	73	0	0	0	0	0	0	0	0	0	0	1	43
TSPAN4	TSPAN4	NM_003271.5	protein_coding	0	2	1	138	1	0	0	1	0	0	0	21	0	73	0	0	0	0	0	0	0	0	0	0	2	43
TSSC2	TSSC2	NR_024248.1		0	3	0	157	0	0	0	0	0	0	0	28	0	82	0	7	0	0	0	3	0	0	0	0	0	43
TSSC4	TSSC4	NM_001297658.2	protein_coding	0	1	5	37	0	1	3	0	0	0	0	19	0	2	5	0	0	0	0	0	0	0	0	0	0	13
TSSC4	TSSC4	NM_001297659.2	protein_coding	0	1	5	37	0	1	4	0	0	0	0	19	0	1	5	0	0	0	0	0	0	0	0	0	0	13
TSSC4	TSSC4	NM_001297660.2	protein_coding	0	1	5	37	0	1	3	0	0	0	0	19	0	2	5	0	0	0	0	0	0	0	0	0	0	13
TSSC4	TSSC4	NM_001297661.2	protein_coding	0	1	4	38	0	1	3	0	0	0	0	19	0	3	4	0	0	0	0	0	0	0	0	0	0	13
TSSC4	TSSC4	NM_005706.4	protein_coding	0	1	5	37	0	1	3	0	0	0	0	19	0	2	5	0	0	0	0	0	0	0	0	0	0	13
TTC12	TTC12	NM_001318533.2	protein_coding	0	3	2	126	0	0	0	0	0	0	0	12	0	112	2	0	0	0	0	3	0	0	0	0	0	5
TTC12	TTC12	NM_001352037.2	protein_coding	0	3	2	126	0	0	0	0	0	0	0	12	0	112	2	0	0	0	0	3	0	0	0	0	0	5
TTC12	TTC12	NM_001352038.2	protein_coding	0	4	1	127	0	1	2	0	0	0	0	12	0	111	1	0	0	0	0	3	0	0	0	0	0	5
TTC12	TTC12	NM_017868.4	protein_coding	0	3	2	126	0	0	0	0	0	0	0	12	0	112	2	0	0	0	0	3	0	0	0	0	0	5
TTC12	TTC12	NR_147891.2		0	3	0	138	0	0	0	0	0	0	0	4	0	129	0	3	0	0	0	3	0	0	0	0	0	5
TTC17	TTC17	NM_001307943.1	protein_coding	0	0	0	180	1	0	0	0	0	0	0	7	0	160	0	0	0	0	0	0	0	0	0	0	0	12
TTC17	TTC17	NM_018259.6	protein_coding	0	1	0	271	1	0	0	0	0	0	0	9	0	249	0	0	0	0	0	0	0	0	0	0	1	12
TTC36	TTC36	NM_001080441.3	protein_coding	0	0	1	22	0	0	0	0	0	0	0	16	0	2	1	0	0	0	0	0	0	0	0	0	0	4
TTC36	TTC36	NM_001346096.1	protein_coding	0	0	0	23	0	0	1	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	4
TTC36	TTC36	NM_001346097.1	protein_coding	0	0	0	23	0	0	1	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	4
TTC36	TTC36	NM_001346098.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TTC9C	TTC9C	NM_001318812.1	protein_coding	0	2	0	33	1	0	0	0	0	0	0	4	0	19	0	0	0	0	0	0	0	0	0	0	2	9
TTC9C	TTC9C	NM_001318813.1	protein_coding	0	3	0	31	1	1	2	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	2	7
TTC9C	TTC9C	NM_001318814.1	protein_coding	0	3	0	32	1	2	3	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	1	7
TTC9C	TTC9C	NM_001318815.1	protein_coding	0	2	0	32	1	1	2	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	1	7
TTC9C	TTC9C	NM_001318816.1	protein_coding	0	3	0	32	1	2	3	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	1	7
TTC9C	TTC9C	NM_173810.4	protein_coding	0	3	0	31	1	1	2	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	2	7
TUB	TUB	NM_003320.4	protein_coding	1	4	1	275	12	0	1	0	0	0	0	11	0	227	1	0	0	0	1	0	0	0	0	0	4	25
TUB	TUB	NM_177972.2	protein_coding	1	4	1	133	12	1	2	0	0	0	0	11	0	93	1	0	0	0	1	0	0	0	0	0	3	16
TUB-AS1	TUB-AS1	NR_120537.1		0	0	0	73	0	0	0	0	0	0	0	16	0	20	0	9	0	0	0	0	0	0	0	0	0	28
TUB-AS1	TUB-AS1	NR_120538.1		0	0	0	73	0	0	0	0	0	0	0	16	0	20	0	9	0	0	0	0	0	0	0	0	0	28
TUT1	TUT1	NM_001367906.1	protein_coding	0	1	1	32	1	0	0	0	0	0	0	6	0	17	1	0	0	0	0	0	0	0	0	0	1	8
TUT1	TUT1	NM_022830.3	protein_coding	0	1	2	31	0	0	0	0	0	0	0	6	0	17	2	0	0	0	0	0	0	0	0	0	1	8
TYR	TYR	NM_000372.5	protein_coding	0	0	2	201	0	0	0	0	0	0	0	1	0	188	2	0	0	0	0	0	0	0	0	0	0	12
UBASH3B	UBASH3B	NM_001363365.2	protein_coding	0	4	0	555	14	0	2	0	0	0	0	24	0	496	0	0	0	0	0	1	0	0	0	0	3	20
UBASH3B	UBASH3B	NM_032873.5	protein_coding	0	3	1	555	14	0	2	0	0	0	0	24	0	496	1	0	0	0	0	1	0	0	0	0	2	20
UBE2L6	UBE2L6	NM_004223.5	protein_coding	0	0	0	67	2	0	0	0	0	0	0	11	0	47	0	0	0	0	0	0	0	0	0	0	0	7
UBE2L6	UBE2L6	NM_198183.2	protein_coding	0	0	0	67	2	0	0	0	0	0	0	11	0	47	0	0	0	0	0	0	0	0	0	0	0	7
UBE4A	UBE4A	NM_001204077.2	protein_coding	1	1	0	113	6	1	1	0	0	0	0	7	0	87	0	0	0	0	0	0	0	1	0	0	0	12
UBE4A	UBE4A	NM_004788.4	protein_coding	1	1	0	113	6	1	1	0	0	0	0	7	0	87	0	0	0	0	0	0	0	1	0	0	0	12
UBQLN3	UBQLN3	NM_001347096.2	protein_coding	0	2	3	37	1	0	1	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	2	20
UBQLN3	UBQLN3	NM_017481.4	protein_coding	0	2	3	37	1	0	1	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	2	20
UBQLNL	UBQLNL	NM_145053.5	protein_coding	0	4	7	41	1	1	1	0	0	0	0	20	0	0	7	0	0	0	0	0	0	0	0	0	3	19
UBXN1	UBXN1	NM_001286077.2	protein_coding	0	2	1	24	0	0	0	0	0	0	0	11	0	3	1	0	0	0	0	1	0	0	0	0	1	11
UBXN1	UBXN1	NM_001286078.1	protein_coding	0	1	1	25	0	0	0	0	0	0	0	11	0	3	1	0	0	0	0	0	0	0	0	0	1	11
UBXN1	UBXN1	NM_015853.5	protein_coding	0	2	1	24	0	0	0	0	0	0	0	11	0	3	1	0	0	0	0	1	0	0	0	0	1	11
UCP2	UCP2	NM_003355.2	protein_coding	0	0	1	44	0	0	0	0	0	0	0	24	0	11	1	0	0	0	0	0	0	0	0	0	0	9
UCP3	UCP3	NM_003356.4	protein_coding	0	2	2	59	3	0	0	0	0	0	0	18	0	32	2	0	0	0	0	0	0	0	0	0	2	6
UCP3	UCP3	NM_022803.2	protein_coding	0	3	2	49	4	1	1	0	0	0	0	24	0	15	2	0	0	0	0	0	0	0	0	0	2	5
UEVLD	UEVLD	NM_001040697.4	protein_coding	0	6	3	176	2	0	0	0	0	0	0	13	0	144	3	0	0	0	0	1	0	0	0	0	5	18
UEVLD	UEVLD	NM_001261382.3	protein_coding	0	5	3	177	2	0	0	0	0	0	0	13	0	144	3	0	0	0	0	0	0	0	0	0	5	18
UEVLD	UEVLD	NM_001261383.3	protein_coding	0	3	3	179	2	0	0	0	0	0	0	13	0	146	3	0	0	0	0	0	0	0	0	0	3	18
UEVLD	UEVLD	NM_001261384.3	protein_coding	0	5	2	178	2	0	0	0	0	0	0	13	0	146	2	0	0	0	0	1	0	0	0	0	4	18
UEVLD	UEVLD	NM_001261385.2	protein_coding	1	3	2	151	2	0	1	0	0	0	0	13	0	130	2	0	0	0	0	1	1	0	0	0	2	6
UEVLD	UEVLD	NM_001261386.3	protein_coding	0	3	2	180	2	0	0	0	0	0	0	13	0	148	2	0	0	0	0	1	0	0	0	0	2	18
UEVLD	UEVLD	NM_001297771.3	protein_coding	0	2	2	90	1	0	0	0	0	0	0	13	0	59	2	0	0	0	0	1	0	0	0	0	1	18
UEVLD	UEVLD	NM_018314.6	protein_coding	0	4	3	178	2	0	0	0	0	0	0	13	0	146	3	0	0	0	0	1	0	0	0	0	3	18
UNC93B1	UNC93B1	NM_030930.4	protein_coding	0	1	0	36	0	0	0	0	0	0	0	6	0	20	0	0	0	0	0	1	0	0	0	0	0	11
UPK2	UPK2	NM_006760.4	protein_coding	0	2	0	23	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	1	1	11
UQCC3	UQCC3	NM_001085372.3	protein_coding	1	1	1	26	3	0	0	0	0	0	0	11	0	0	1	0	0	0	0	1	0	1	0	0	0	12
USH1C	USH1C	NM_001297764.2	protein_coding	0	4	1	213	4	0	0	0	0	0	0	32	0	165	1	0	0	0	0	0	0	0	0	0	4	12
USH1C	USH1C	NM_005709.4	protein_coding	0	4	1	213	4	0	0	0	0	0	0	32	0	165	1	0	0	0	0	0	0	0	0	0	4	12
USH1C	USH1C	NM_153676.4	protein_coding	0	4	1	213	4	0	0	0	0	0	0	32	0	165	1	0	0	0	0	0	0	0	0	0	4	12
USH1C	USH1C	NR_123738.2		0	0	0	218	0	0	0	0	0	0	0	32	0	165	0	9	0	0	0	0	0	0	0	0	0	12
USP2	USP2	NM_001243759.2	protein_coding	0	2	1	94	2	0	0	0	0	0	0	18	0	69	1	0	0	0	0	1	0	0	0	0	1	6
USP2	USP2	NM_004205.5	protein_coding	0	4	1	92	2	0	1	0	0	0	0	18	0	66	1	0	0	0	0	1	0	0	0	0	3	6
USP2	USP2	NM_171997.3	protein_coding	0	2	1	49	2	0	0	0	0	0	0	18	0	15	1	0	0	0	0	1	0	0	0	0	1	15
USP2-AS1	USP2-AS1	NR_034160.1		0	0	0	363	0	0	0	0	0	0	0	10	0	336	0	2	0	0	0	0	0	0	0	0	0	15
USP28	USP28	NM_001301029.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346252.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346253.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346254.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346255.2	protein_coding	0	2	0	168	4	0	1	0	0	0	0	6	0	149	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346257.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346258.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346259.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346260.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346261.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346262.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346263.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346264.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346265.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346267.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346268.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346269.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346270.2	protein_coding	0	2	0	168	4	0	1	0	0	0	0	6	0	149	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346271.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346272.2	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP28	USP28	NM_001346273.2	protein_coding	0	1	0	133	0	0	0	0	0	0	0	7	0	118	0	0	0	0	0	0	0	0	0	0	1	8
USP28	USP28	NM_020886.4	protein_coding	0	2	0	168	4	0	0	0	0	0	0	6	0	150	0	0	0	0	0	0	0	0	0	0	2	8
USP35	USP35	NM_020798.4	protein_coding	0	4	5	78	13	0	0	0	0	0	0	15	0	40	5	0	0	0	0	0	0	0	0	0	4	10
USP47	USP47	NM_001282659.2	protein_coding	0	4	3	205	8	0	1	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001330208.2	protein_coding	0	4	3	205	8	0	1	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372091.1	protein_coding	0	4	3	205	8	0	1	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372092.1	protein_coding	0	3	3	206	8	0	1	0	0	0	0	10	0	170	3	0	0	0	0	0	0	0	0	0	3	17
USP47	USP47	NM_001372093.1	protein_coding	0	5	3	205	8	1	2	0	0	0	0	10	0	169	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372094.1	protein_coding	0	5	3	205	8	1	2	0	0	0	0	10	0	169	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372095.1	protein_coding	0	5	3	205	8	1	2	0	0	0	0	10	0	169	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372096.1	protein_coding	0	3	3	206	9	0	1	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	2	17
USP47	USP47	NM_001372097.1	protein_coding	0	4	2	206	8	0	1	0	0	0	0	10	0	171	2	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372098.1	protein_coding	0	4	3	205	8	0	1	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	3	17
USP47	USP47	NM_001372099.1	protein_coding	0	3	3	206	8	0	1	0	0	0	0	10	0	171	3	0	0	0	0	1	0	0	0	0	2	17
USP47	USP47	NM_001372100.1	protein_coding	0	3	3	206	8	0	2	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	2	17
USP47	USP47	NM_001372101.1	protein_coding	0	2	3	207	9	0	1	0	0	0	0	10	0	171	3	0	0	0	0	1	0	0	0	0	1	17
USP47	USP47	NM_001372102.1	protein_coding	0	3	2	207	8	0	1	0	0	0	0	10	0	172	2	0	0	0	0	1	0	0	0	0	2	17
USP47	USP47	NM_001372103.1	protein_coding	0	3	3	206	8	0	2	0	0	0	0	10	0	170	3	0	0	0	0	1	0	0	0	0	2	17
USP47	USP47	NM_017944.4	protein_coding	0	3	3	206	8	0	1	0	0	0	0	10	0	171	3	0	0	0	0	1	0	0	0	0	2	17
UVRAG	UVRAG	NM_003369.4	protein_coding	0	1	0	329	8	0	0	0	0	0	0	12	0	300	0	0	0	0	0	0	0	0	0	0	1	9
UVRAG-DT	UVRAG-DT	NR_144531.1		0	1	0	18	0	0	0	0	0	0	0	8	0	2	0	2	0	0	0	1	0	0	0	0	0	7
VEGFB	VEGFB	NM_001243733.2	protein_coding	0	1	0	45	3	0	0	0	0	0	0	14	0	13	0	0	0	0	0	1	0	0	0	0	1	15
VEGFB	VEGFB	NM_003377.5	protein_coding	0	1	0	45	3	0	0	0	0	0	0	14	0	13	0	0	0	0	0	1	0	0	0	0	1	15
VPS11	VPS11	NM_001290185.2	protein_coding	0	3	5	73	1	0	0	0	0	0	0	16	0	35	5	0	0	0	0	0	0	0	0	0	3	21
VPS11	VPS11	NM_021729.5	protein_coding	0	3	3	75	1	0	0	0	0	0	0	16	0	37	3	0	0	0	0	0	0	0	0	0	3	21
VPS26B	VPS26B	NM_052875.5	protein_coding	0	2	0	62	8	1	1	0	0	0	0	9	0	34	0	0	0	0	0	0	0	0	0	0	1	10
VPS37C	VPS37C	NM_017966.5	protein_coding	0	2	5	135	1	0	0	0	0	0	0	19	0	110	5	0	0	0	0	1	0	0	0	0	1	6
VPS51	VPS51	NM_013265.4	protein_coding	0	1	2	36	0	0	0	0	0	0	0	10	0	19	2	0	0	0	0	1	0	0	0	0	0	8
VPS51	VPS51	NR_073519.2		0	1	0	38	0	0	0	0	0	0	0	10	0	19	0	2	0	0	0	1	0	0	0	0	0	8
VSIG10L2	VSIG10L2	NM_001365077.1	protein_coding	1	7	3	67	0	0	0	0	0	1	0	14	0	36	2	0	0	0	0	1	0	1	0	0	6	18
VSIG2	VSIG2	NM_001329920.2	protein_coding	0	2	1	32	0	0	0	0	0	0	0	6	0	17	1	0	0	0	0	2	0	0	0	0	0	11
VSIG2	VSIG2	NM_014312.5	protein_coding	0	2	1	38	0	0	0	0	0	0	0	9	0	20	1	0	0	0	0	2	0	0	0	0	0	11
VSTM5	VSTM5	NM_001144871.2	protein_coding	0	0	0	145	10	0	0	0	0	0	0	8	0	99	0	0	0	0	0	0	0	0	0	0	0	28
VWA5A	VWA5A	NM_001130142.2	protein_coding	0	4	3	100	9	0	1	0	0	0	0	17	0	64	3	0	0	0	0	2	0	0	0	0	2	11
VWA5A	VWA5A	NM_014622.4	protein_coding	0	4	3	98	7	0	1	0	0	0	0	17	0	64	3	0	0	0	0	2	0	0	0	0	2	11
VWA5A	VWA5A	NM_198315.2	protein_coding	0	1	1	27	0	0	1	0	0	0	0	7	0	8	1	0	0	0	0	0	0	0	0	0	1	11
VWCE	VWCE	NM_152718.2	protein_coding	0	0	0	50	2	0	0	0	0	0	0	6	0	37	0	0	0	0	0	0	0	0	0	0	0	5
